NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
MOLLITORS CREEK,,1500,53.36865485550,-131.93648358200,Stream,940-075447-095725-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-081300-11000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,42471,HG,HStr,HG+HStr
NADEN RIVER,NADEN RIVER,1559,53.94485710620,-132.67249948300,Stream,940-679743-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-665100-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,40961,HG,NQCI,HG+NQCI
NADU RIVER,NADU RIVER,3545,53.83059001790,-132.12769735000,Stream,940-931857-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-925400-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,3045,HG,NQCI,HG+NQCI
PIPER CREEK,,1689,53.23703939110,-131.90583046100,Stream,950-997084-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-994100-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,41996,HG,HStr,HG+HStr
SANGAN RIVER,SANGAN RIVER,1575,54.02724059520,-131.99721779000,Stream,940-971473-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-974000-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,41041,HG,NQCI,HG+NQCI
STANLEY CREEK,STANLEY CREEK,1557,53.97461169260,-132.69142076700,Stream,940-672403-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-656500-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,40951,HG,NQCI,HG+NQCI
TLELL RIVER,TLELL RIVER,1497,53.61864205090,-131.93293348200,Stream,940-051976-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-057000-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,42456,HG,HStr,HG+HStr
YAKOUN RIVER,YAKOUN RIVER,1571,53.65705151880,-132.20596876200,Stream,940-906664-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-896100-00000-00000-0000-0000-000-000-000-000-000-000,HG-GRAHAM ISLAND LOWLANDS,CO-25,CO,Current,41021,HG,NQCI,HG+NQCI
BIG BAY CREEK,,1012,52.78871873960,-127.99345637600,Stream,910-494224-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-503100-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51991,NC,HStr,NC+HStr
BIG CREEK,,1011,52.75986711720,-127.88550981700,Stream,910-491224-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-500200-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51986,NC,HStr,NC+HStr
BOLIN BAY CREEK,,1016,52.83734122100,-128.22515757700,Stream,910-511168-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-519700-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,52011,NC,HStr,NC+HStr
CARTER RIVER,CARTER RIVER,1017,52.83917985230,-128.37539461800,Stream,910-516193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-524600-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,52016,NC,HStr,NC+HStr
DUTHIE CREEK,,1836,52.77874638190,-128.27970294200,Stream,915-619063-349885-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-34300-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,42776,NC,HStr,NC+HStr
GREEN RIVER,,1018,52.99619893460,-128.37825705100,Stream,910-524956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-533000-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51226,NC,HStr,NC+HStr
JAMES BAY CREEK,,1833,52.71883322110,-128.22411051000,Stream,915-619063-789911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-78700-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,42761,NC,HStr,NC+HStr
KAINET CREEK,KAINET CREEK,1010,52.75644710120,-127.87719124400,Stream,910-490960-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-500000-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51981,NC,HStr,NC+HStr
KORICH CREEK,,1013,52.83210156130,-128.12324348400,Stream,910-499232-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-508100-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51996,NC,HStr,NC+HStr
LARD CREEK,LARD CREEK,1009,52.73538353960,-127.82558641400,Stream,910-489610-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-498900-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51976,NC,HStr,NC+HStr
MUSSEL RIVER,MUSSEL RIVER,1015,52.92057631580,-128.03249593900,Stream,910-505601-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-514200-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,52006,NC,HStr,NC+HStr
POISON COVE CREEK,POISON COVE CREEK,1014,52.90099197090,-128.02145450900,Stream,910-504706-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-513400-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,52001,NC,HStr,NC+HStr
TAYLOR CREEK,,1019,52.97894177000,-128.50949460800,Stream,910-530529-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-538400-00000-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,51231,NC,HStr,NC+HStr
WINDY BAY CREEK,,1837,52.77533683580,-128.20333903400,Stream,915-619063-789911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-41400-00000-0000-0000-000-000-000-000-000-000,MUSSEL-KYNOCH,CO-26,CO,Current,42781,NC,HStr,NC+HStr
ADA COVE CREEK,,2683,52.05553715310,-128.05054962800,Stream,915-553298-730791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-71100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,3169,HecLow,HStr,HecLow+HStr
ALPHA CREEK,ALPHA CREEK,1932,53.86273752740,-130.27933215300,Stream,915-672242-717021-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-69000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44281,HecLow,NSKEst,HecLow+NSKEst
ALVIN CREEK,,1096,53.80593726630,-129.84863083900,Stream,910-755738-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-762600-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,52491,HecLow,HStr,HecLow+HStr
ARGYH CREEK,,1864,52.90488708710,-129.02990351200,Stream,915-620970-451752-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-46000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43941,HecLow,HStr,HecLow+HStr
ARNOUP CREEK,ARNOUP CREEK,1850,52.97206815480,-128.67669416100,Stream,915-620970-098362-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-11100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43871,NC,HStr,NC+HStr
BANKS LAKES CREEK,,1942,53.37688131800,-130.19896873300,Stream,915-669295-369517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-25100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44331,HecLow,HStr,HecLow+HStr
BARNARD CREEK,BARNARD CREEK,1869,53.05299488830,-129.11962463600,Stream,915-620970-642580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-64900-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43966,HecLow,HStr,HecLow+HStr
BEALE'S LAGOON CREEK,,1803,52.18328305240,-127.98272782200,Stream,915-583813-072602-079028-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-13600-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43751,HecLow,HStr,HecLow+HStr
BEAVER CREEK,,955,51.53727878680,-127.74750238900,Stream,910-159520-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-168500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,51701,HecLow,HStr,HecLow+HStr
BELOWE CREEK,BELOWE CREEK,1091,53.47511055990,-129.47782281600,Stream,910-729790-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-736000-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,52466,HecLow,HStr,HecLow+HStr
BILLY CREEK,BILLY CREEK,1956,53.85966006560,-130.43910458300,Stream,915-724877-048387-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-06000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44401,HecLow,NSKEst,HecLow+NSKEst
BLEE CREEK,BLEE CREEK,1843,52.74478889990,-128.72458736400,Stream,915-620970-038323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-03900-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43811,HecLow,HStr,HecLow+HStr
BLOOMFIELD CREEK,,1844,52.85706360520,-128.68226329600,Stream,915-620970-069823-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-07700-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43816,HecLow,HStr,HecLow+HStr
BOLTON CREEK,,1935,53.40866970710,-129.93966201800,Stream,915-669295-880661-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-75100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44296,HecLow,HStr,HecLow+HStr
BORROWMAN CREEK,,1890,52.73736300090,-129.26341872500,Stream,915-609400-600816-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-62700-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44071,HecLow,HStr,HecLow+HStr
BOTTLENECK CREEK,,1832,52.70484129830,-128.38876936500,Stream,915-613809-421592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-30600-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,42756,HecLow,HStr,HecLow+HStr
BULLEY BAY CREEK,,1816,52.46561685580,-128.31425032000,Stream,915-600827-567679-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-477000-57700-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43786,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL CREEKS,,995,52.39084589560,-128.07454115700,Stream Aggregate,,,HECATE STRAIT MAINLAND,CO-27,CO,Current,51906,HecLow,HStr,HecLow+HStr
BUSEY CREEK,BUSEY CREEK,1856,52.78668628740,-128.77875659500,Stream,915-620970-176973-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-18800-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43901,HecLow,HStr,HecLow+HStr
CANYON CREEK,,1834,52.66434535120,-128.21562093900,Stream,915-619063-869464-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-87500-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,42766,HecLow,HStr,HecLow+HStr
CAPTAIN COVE CREEK,,1931,53.81321605560,-130.17176871600,Stream,915-672242-692780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-66500-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44276,HecLow,HStr,HecLow+HStr
CARTWRIGHT CREEK,,1894,53.02134606370,-129.43002900600,Stream,915-651581-148755-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538000-17600-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44091,HecLow,HStr,HecLow+HStr
CHAMISS CREEK,,998,52.48799548700,-128.10812921500,Stream,910-435723-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-448100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,51921,HecLow,HStr,HecLow+HStr
CHAPPLE CREEK,,1868,52.96944220930,-129.14863857700,Stream,915-620970-557423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-56300-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43961,HecLow,HStr,HecLow+HStr
CHERRY CREEK,,1919,53.24357826720,-129.49943545300,Stream,915-672242-988346-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-97200-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44216,HecLow,HStr,HecLow+HStr
CHIC CHIC CREEK,,1783,51.47879216840,-128.00868879000,Stream,915-522946-154068-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-093000-17200-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43651,HecLow,HStr,HecLow+HStr
CHOKE PASS CREEKS (3),,7990621,52.36104003420,-128.06517761200,Stream Aggregate,,,HECATE STRAIT MAINLAND,CO-27,CO,Current,43686,HecLow,HStr,HecLow+HStr
CLATSE CREEK,CLATSE CREEK,989,52.33571905220,-127.83793467700,Stream,910-371518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-385700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,51876,HecLow,HStr,HecLow+HStr
CLIFFORD CREEK,CLIFFORD CREEK,1882,52.60577319340,-129.12287638300,Stream,915-609400-310111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44031,HecLow,HStr,HecLow+HStr
COOPER INLET CREEKS,,1791,52.04428874460,-128.06850506900,Stream Aggregate,,,HECATE STRAIT MAINLAND,CO-27,CO,Current,43691,HecLow,HStr,HecLow+HStr
CRAB HARBOUR CREEK,,1785,51.90057748010,-128.03357447000,Stream,915-553298-895054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-87100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43661,HecLow,HStr,HecLow+HStr
CRIDGE INLET CREEK,,1917,53.34316182970,-129.54999991000,Stream,915-672242-954274-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-93500-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44206,HecLow,HStr,HecLow+HStr
CURTIS INLET CREEK,,1925,53.50114363240,-129.86303486100,Stream,915-672242-371600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-34300-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44246,HecLow,HStr,HecLow+HStr
DALLAIN CREEK,,1859,52.65756744980,-128.89012621900,Stream,915-620970-262341-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-27300-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43916,HecLow,HStr,HecLow+HStr
DALLY CREEK,DALLY CREEK,1846,52.88580985400,-128.66467989000,Stream,915-620970-077655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-09100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43826,NC,HStr,NC+HStr
DE COSMOS LAGOON CREEK,,1784,51.94104497260,-127.97381497700,Stream,915-553298-832835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-81200-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43656,HecLow,HStr,HecLow+HStr
DEADMAN CREEK,,1947,53.62425791080,-130.45351630200,Stream,915-669295-717707-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-58800-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44356,HecLow,HStr,HecLow+HStr
DEER LAKE CREEK,,1938,53.24875379910,-129.78527321600,Stream,915-669295-956609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-82800-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,44311,HecLow,HStr,HecLow+HStr
DEER PASS LAGOON CREEKS,,1806,52.22209702440,-127.99634886000,Stream Aggregate,915-583813-439111-693654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-50100-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT MAINLAND,CO-27,CO,Current,43766,HecLow,HStr,HecLow+HStr
