SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
DALLAIN CREEK,,1859,52.65756744980,-128.89012621900,Stream,915-620970-262341-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-27300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43918,HecLow,HStr,HecLow+HStr
DALLY CREEK,DALLY CREEK,1846,52.88580985400,-128.66467989000,Stream,915-620970-077655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-09100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43828,NC,HStr,NC+HStr
DEADMAN CREEK,,1947,53.62425791080,-130.45351630200,Stream,915-669295-717707-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-58800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44358,HecLow,HStr,HecLow+HStr
DEER LAKE CREEK,,1938,53.24875379910,-129.78527321600,Stream,915-669295-956609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-82800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44313,HecLow,HStr,HecLow+HStr
DEVIL CREEK,,1873,52.81855148170,-129.25849218800,Stream,915-609400-687077-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-72100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43988,HecLow,HStr,HecLow+HStr
DEVON LAKE CREEK,,1924,53.45312215300,-129.77265473700,Stream,915-672242-267901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-24900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44243,HecLow,HStr,HecLow+HStr
DON CREEK,,1876,52.51110175180,-128.94098871000,Stream,915-609400-934170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-97900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44003,HecLow,HStr,HecLow+HStr
DOUGLAS CREEK,,1867,52.98030323360,-129.13215766000,Stream,915-620970-551174-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-55800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43958,HecLow,HStr,HecLow+HStr
DUFFEY CREEK,DUFFEY CREEK,1878,52.53617921850,-129.02264721500,Stream,915-609400-127069-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-15800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44013,HecLow,HStr,HecLow+HStr
DUTHIE CREEK,,1836,52.77874638190,-128.27970294200,Stream,915-619063-349885-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-34300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42778,NC,HStr,NC+HStr
EAGLE CREEK,,1887,52.67537999960,-129.17507333900,Stream,915-609400-520079-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-54600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44058,HecLow,HStr,HecLow+HStr
EAST ARM CREEK,,1871,53.15821842380,-128.89346066700,Stream,915-620970-720938-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-72600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43978,NC,HStr,NC+HStr
END HILL CREEK,,1933,53.59855521420,-130.36042059700,Stream,915-669295-759486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-62900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44288,HecLow,HStr,HecLow+HStr
ESTEVAN CREEK,,1893,52.98802523480,-129.60662833100,Stream,915-651277-166515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538500-19600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44088,HecLow,HStr,HecLow+HStr
EVINRUDE CREEK,,1862,52.80593586560,-129.07561398400,Stream,915-620970-378160-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-38700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43933,HecLow,HStr,HecLow+HStr
FALSE STEWART CREEK,,1913,53.84153392530,-130.05769255400,Stream,915-672242-766277-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-74200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44188,HecLow,HStr,HecLow+HStr
FIFER COVE CREEK,,1845,52.85617205530,-128.68134879600,Stream,915-620970-069823-008579-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-08400-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43823,NC,HStr,NC+HStr
FLUX CREEK,FLUX CREEK,1883,52.60660920540,-129.12299597400,Stream,915-609400-310562-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35100-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44038,HecLow,HStr,HecLow+HStr
FURY CREEK,,1875,52.66667952530,-129.01682938500,Stream,915-609400-820879-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-86200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43998,HecLow,HStr,HecLow+HStr
GEISH CREEK,,1835,52.69234387200,-128.29028360800,Stream,915-619063-147789-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-14600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42773,HecLow,HStr,HecLow+HStr
GIL CREEK,,1897,53.10570486230,-129.20781174100,Stream,915-661162-875654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-87800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44108,HecLow,HStr,HecLow+HStr
GOIN CREEK,GOIN CREEK,2831,52.82893546910,-128.72571848300,Stream,915-620970-059581-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-05900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,3233,HecLow,HStr,HecLow+HStr
GORILLA CREEK,,1825,52.71147669580,-128.31669151600,Stream,915-613809-810266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-69200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42723,HecLow,HStr,HecLow+HStr
GULL CREEK,,1821,52.50740738360,-128.68153226500,Stream,915-606604-110459-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-13200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42703,HecLow,HStr,HecLow+HStr
HANKIN CREEK,,1951,53.69511661040,-130.39406658300,Stream,915-702702-455246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-742200-43300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44378,HecLow,HStr,HecLow+HStr
HARTLEY BAY CREEK,GABION RIVER,1090,53.42595970450,-129.25272740800,Stream,910-721838-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52463,HecLow,HStr,HecLow+HStr
HEVENOR INLET CREEK,,1929,53.63311513280,-129.99548605600,Stream,915-672242-565049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-53500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44268,HecLow,HStr,HecLow+HStr
HIRD POINT CREEK,,1008,52.56928221740,-128.23201536600,Stream,910-477992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-487400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,51973,HecLow,HStr,HecLow+HStr
INDIAN HARBOUR CREEK,,1941,53.35268970110,-130.15904566500,Stream,915-669295-321349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-20600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44328,HecLow,HStr,HecLow+HStr
KAMIN CREEK,,2830,52.76979659620,-128.74795241000,Stream,915-620970-046621-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-04700-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,3232,HecLow,HStr,HecLow+HStr
KDELMASHAN CREEK,KDELMASHAN CREEK,1880,52.53099366610,-129.04782492900,Stream,915-609400-156463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-19900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44023,HecLow,HStr,HecLow+HStr
KEECHA CREEK,KEECHA CREEK,1937,53.30959031990,-129.82940489200,Stream,915-669295-933615-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-80400-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44308,HecLow,HStr,HecLow+HStr
KEESIL CREEK,,1089,53.44839812160,-129.23905334300,Stream,910-720903-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-727100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52458,HecLow,HStr,HecLow+HStr
KENT INLET LAGOON CREEK,,1861,52.74149324930,-128.97956167300,Stream,915-620970-302776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-31300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43928,HecLow,HStr,HecLow+HStr
KENZUWASH CREEKS,,7990623,53.25258773990,-130.01867853300,Stream,915-669295-153885-009706-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-04600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44318,HecLow,HStr,HecLow+HStr
KESWAR CREEK,,1950,53.64866175710,-130.34210588100,Stream,915-702702-340713-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-742200-32600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44373,HecLow,HStr,HecLow+HStr
KINGKOWN INLET CREEKS,,1944,53.51032687380,-130.29882499300,Stream,915-669295-495818-012786-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-37600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44343,HecLow,HStr,HecLow+HStr
KISKOSH CREEK,KISKOSH CREEK,1087,53.57668234730,-129.34923237100,Stream,910-714633-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52448,HecLow,HStr,HecLow+HStr
KITASU CREEK,KITASOO CREEK,1820,52.58795783470,-128.52342368500,Stream,915-606604-894955-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-87400-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42698,HecLow,HStr,HecLow+HStr
KLEMTU CREEK,KLEMTU CREEK,2030,52.59175904950,-128.52513862600,Stream,915-606604-893136-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-87200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,45305,HecLow,HStr,HecLow+HStr
KLEWNUGGIT INLET CREEK,,1093,53.66919893740,-129.71275692500,Stream,910-742347-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-748900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52478,HecLow,HStr,HecLow+HStr
KOORYET CREEK,KOORYET CREEK,1936,53.34185008100,-129.88353258400,Stream,915-669295-913137-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-78400-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44303,HecLow,HStr,HecLow+HStr
KUMEALON CREEK,KUMEALON CREEK,1097,53.87808272890,-129.96735682200,Stream,910-761557-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-768900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52498,HecLow,HStr,HecLow+HStr
KWAKWA CREEK,KWAKWA CREEK,1823,52.55726067040,-128.65164289000,Stream,915-606604-524213-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-59900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42713,HecLow,HStr,HecLow+HStr
KXNGEAL CREEK,,1094,53.75616115190,-129.81865621100,Stream,910-749844-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-756700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52483,HecLow,HStr,HecLow+HStr
LADEKIN CREEK,,429,53.19766750800,-129.06199072100,Stream,915-620970-679891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-68500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,48417,HecLow,HStr,HecLow+HStr
LAGOON CREEK,,1829,52.60264144560,-128.44157908400,Stream,915-613809-170496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-05300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42743,HecLow,HStr,HecLow+HStr
LAGOON CREEK,,1911,53.37388204130,-129.42834209300,Stream,915-679014-423131-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-563500-40414-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44178,HecLow,HStr,HecLow+HStr
LEDGE CREEK,,1898,53.10329651800,-129.27008520600,Stream,915-661162-967181-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-96900-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44113,HecLow,HStr,HecLow+HStr
LEWIS CREEK,,1940,53.33837213160,-130.11717402500,Stream,915-669295-250635-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-14400-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44323,HecLow,HStr,HecLow+HStr
LIMESTONE CREEK,,1874,52.69269127880,-129.06141989600,Stream,915-609400-796322-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-83800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43993,HecLow,HStr,HecLow+HStr
LINNEA CREEK,,1877,52.49855730220,-128.99769025900,Stream,915-609400-100044-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-13200-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44008,HecLow,HStr,HecLow+HStr
LITTLE CREEK,,1840,52.68909378360,-128.58231536000,Stream,915-620970-921818-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-92500-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,43273,HecLow,HStr,HecLow+HStr
LITTLE KETTLE CREEK,,1885,52.66704694690,-129.20241101900,Stream,915-609400-459745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-48600-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44048,HecLow,HStr,HecLow+HStr
LOWE INLET SYSTEM,KUMOWDAH RIVER,1092,53.55987521840,-129.56326839900,Stream,910-733753-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-740100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,52473,HecLow,HStr,HecLow+HStr
MARKLE INLET CREEK,,1928,53.60845068690,-129.90462694000,Stream,915-672242-491463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-46300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44263,HecLow,HStr,HecLow+HStr
MARY COVE CREEK,,1830,52.61758710070,-128.43491909900,Stream,915-613809-185729-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-486500-06800-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,42748,HecLow,HStr,HecLow+HStr
MCDONALD CREEK,,1884,52.60153474390,-129.14904305200,Stream,915-609400-319681-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-36000-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44043,HecLow,HStr,HecLow+HStr
MCMICKING CREEK,,1895,53.08229367260,-129.45919596300,Stream,915-651581-217516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538000-24300-00000-0000-0000-000-000-000-000-000-000,HECATE LOWLANDS,CM-18,CM,Current,44098,HecLow,HStr,HecLow+HStr
