NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
KIMSQUIT RIVER,KIMSQUIT RIVER,977,52.88314462830,-127.07741126800,Stream,910-306442-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-322400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51817,NC,HStr,NC+HStr
KITIMAT RIVER,KITIMAT RIVER,1050,54.01089397030,-128.66229113300,Stream,910-665062-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50362,NC,HStr,NC+HStr
KITKIATA CREEK,KITKIATA CREEK,1085,53.63855286040,-129.27231960900,Stream,910-706547-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-713300-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,52437,NC,HStr,NC+HStr
KITLOPE RIVER,KITLOPE RIVER,7990614,53.23865871360,-127.87166266500,Stream,910-609623-008239-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-617600-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50272,NC,HStr,NC+HStr
KLEKANE RIVER,KLEKANE RIVER,1026,53.24637056970,-128.68611020500,Stream,910-549050-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-556700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50242,NC,HStr,NC+HStr
KORICH CREEK,,1013,52.83210156130,-128.12324348400,Stream,910-499232-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-508100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51997,NC,HStr,NC+HStr
KOWESAS RIVER,KOWESAS RIVER,1031,53.33685277390,-128.12308097200,Stream,910-601431-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-608300-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50267,NC,HStr,NC+HStr
KWATNA RIVER,KWATNA RIVER,962,52.11187605370,-127.38611928100,Stream,910-231256-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-246500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51737,NC,HStr,NC+HStr
LARD CREEK,LARD CREEK,1009,52.73538353960,-127.82558641400,Stream,910-489610-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-498900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51977,NC,HStr,NC+HStr
LEE CREEK,,992,52.51295051940,-127.83202867700,Stream,910-386884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-400500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51892,NC,HStr,NC+HStr
LITTLE TILLHORN CREEK,,1909,53.55174446040,-129.16831567100,Stream,915-685656-161002-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-16200-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,44167,NC,HStr,NC+HStr
LITTLE WEDEENE RIVER,LITTLE WEDEENE RIVER,1057,54.12176551370,-128.61858749500,Stream,910-665062-182901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-17000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50397,NC,HStr,NC+HStr
LOCKHART GORDON CREEK,LOCKHART GORDON CREEK,929,51.40804840140,-127.25204988300,Stream,910-097011-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-107400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,49766,RSI,HStr,RSI+HStr
M.E.S.S. CREEK,MINETTE BAY CREEK,1047,54.02673118980,-128.60894743000,Stream,910-663664-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-672300-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50347,NC,HStr,NC+HStr
MARMOT COVE CREEK,,1024,53.17225112810,-128.62928212400,Stream,910-546605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-554200-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50232,NC,HStr,NC+HStr
MARSHALL CREEK,,1020,53.08701790850,-128.51043239800,Stream,910-534518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-542400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51237,NC,HStr,NC+HStr
MARTIN RIVER,MARTIN RIVER,986,52.36037070760,-127.72277137300,Stream,910-358714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-373400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51862,NC,HStr,NC+HStr
MILTON RIVER,MILTON RIVER,952,51.78583896960,-127.44722424500,Stream,910-136597-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-146000-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51687,RSI,HStr,RSI+HStr
MUSSEL RIVER,MUSSEL RIVER,1015,52.92057631580,-128.03249593900,Stream,910-505601-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-514200-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,52007,NC,HStr,NC+HStr
NALBEELAH CREEK,NALBEELAH CREEK,1067,54.14514993310,-128.58832819100,Stream,910-665062-224021-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-22900-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50447,NC,HStr,NC+HStr
NASCALL CREEK,,981,52.46020926130,-127.31591466600,Stream,910-326799-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-342000-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51837,NC,HStr,NC+HStr
NECLEETSCONNAY RIVER,NECLEETSCONNAY RIVER,971,52.38928999080,-126.77359151100,Stream,910-275583-004276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-291600-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51787,BCD,HStr,BCD+HStr
NEECHANZ RIVER,NEECHANZ RIVER,941,51.64604863570,-126.68703260600,Stream,910-118506-595530-029258-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-60200-01500-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51632,RSI,HStr,RSI+HStr
NEKITE RIVER,NEKITE RIVER,918,51.39979138210,-127.11731842400,Stream,910-032188-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,49711,RSI,HStr,RSI+HStr
NEKITE SPAWNING CHANNEL,,372,51.43633517520,-127.08435598100,Artificial Channel,910-032188-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,45711,RSI,HStr,RSI+HStr
NIAS CREEK,NIAS CREEK,1852,52.92332209410,-128.74383422700,Stream,915-620970-124965-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-13600-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,43882,NC,HStr,NC+HStr
NICKNAQUEET RIVER,NICKNAQUEET RIVER,934,51.67169998350,-127.26163070900,Stream,910-118214-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,49791,RSI,HStr,RSI+HStr
NIEL CREEK,NIEL CREEK,951,51.90526890630,-127.35310766800,Stream,910-131496-094120-056839-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-141200-09800-04300-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51682,RSI,HStr,RSI+HStr
NIEUMIAMUS CREEK,NIEUMIAMUS CREEK,972,52.38930790200,-126.83425022900,Stream,910-276902-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-293100-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51792,BCD,HStr,BCD+HStr
NOEICK RIVER,NOEICK RIVER,966,52.04134650830,-126.67400861700,Stream,910-260913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-276400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51757,BCD,HStr,BCD+HStr
NOOHALK CREEK,,2244,52.36764285210,-126.68980483900,Stream,910-275583-103272-056174-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-10000-01400-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,3137,BCD,HStr,BCD+HStr
NOOSESECK RIVER,NOOSESECK RIVER,973,52.34064549890,-126.98164421700,Stream,910-280177-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-296200-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51797,BCD,HStr,BCD+HStr
NUSASH CREEK,NUSASH CREEK,974,52.61231770060,-127.08435627500,Stream,910-294908-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-310900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51802,BCD,HStr,BCD+HStr
OTTY CREEK,OTTY CREEK,1848,52.95813548160,-128.65380297100,Stream,915-620970-090939-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-10400-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,43862,NC,HStr,NC+HStr
PARIL RIVER,PARIL RIVER,1029,53.48843102350,-128.76591689700,Stream,910-574801-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-582400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50257,NC,HStr,NC+HStr
PIKE CREEK,PIKE CREEK,1039,53.67252032130,-128.80066198300,Stream,910-640132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-648400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50307,NC,HStr,NC+HStr
PINE CREEK,PINE CREEK,1049,54.03498447930,-128.62093104400,Stream,910-664013-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-672500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50357,NC,HStr,NC+HStr
PINE RIVER,,997,52.65286361450,-128.05133181400,Stream,910-428656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-441000-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51917,NC,HStr,NC+HStr
POISON COVE CREEK,POISON COVE CREEK,1014,52.90099197090,-128.02145450900,Stream,910-504706-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-513400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,52002,NC,HStr,NC+HStr
QUAAL RIVER,QUAAL RIVER,1086,53.64819486930,-129.30340674600,Stream,910-707179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-713900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,52442,NC,HStr,NC+HStr
QUARTCHA CREEK,QUARTCHA CREEK,993,52.51538598120,-127.84154880900,Stream,910-387066-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-400700-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51897,NC,HStr,NC+HStr
QUATLENA RIVER,QUATLENA RIVER,961,52.03142078890,-127.61215055600,Stream,910-225080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-240300-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51732,NC,HStr,NC+HStr
RIORDAN CREEK,,1905,53.43369035000,-128.95847323100,Stream,915-679587-783332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-566500-58300-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,44147,NC,HStr,NC+HStr
RONALD CREEK,RONALD CREEK,1851,52.94241647630,-128.68422547400,Stream,915-620970-106372-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-11800-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,43877,NC,HStr,NC+HStr
ROSCOE CREEK,ROSCOE CREEK,991,52.47518334120,-127.74324896600,Stream,910-383578-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-397200-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51887,NC,HStr,NC+HStr
SALLOOMT RIVER,SALLOOMT RIVER,3403,52.39781275340,-126.53777835700,Stream,910-275583-317595-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-30900-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,3162,BCD,HStr,BCD+HStr
SANDELL RIVER,SANDELL RIVER,933,51.56816563880,-127.51612081900,Stream,910-110869-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-121300-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,49786,RSI,HStr,RSI+HStr
SCOW BAY CREEK,,1025,53.22416355650,-128.66255007600,Stream,910-548131-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-555800-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50237,NC,HStr,NC+HStr
SHEEMAHANT RIVER,SHEEMAHANT RIVER,943,51.74014206630,-126.62212492500,Stream,910-118506-788425-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-79800-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51642,RSI,HStr,RSI+HStr
SKOWQUILTZ RIVER,SKOWQUILTZ RIVER,978,52.60853844440,-127.16996327000,Stream,910-318106-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-334000-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51822,NC,HStr,NC+HStr
SNOOTLI CREEK,SNOOTLI CREEK,969,52.37995087200,-126.63871662300,Stream,910-275583-179800-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-21500-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51777,BCD,HStr,BCD+HStr
SODA CREEK,,1839,52.83439163940,-128.54908268200,Stream,915-620970-883638-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,42792,NC,HStr,NC+HStr
STEELHEAD CREEK,,980,52.52141324480,-127.26858737600,Stream,910-322815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-338500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51832,NC,HStr,NC+HStr
TALEOMEY RIVER,TALEOMEY RIVER,965,52.02671133280,-126.68294535400,Stream,910-260202-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-275900-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51752,BCD,HStr,BCD+HStr
TASTSQUAN CREEK,TASTSQUAN CREEK,2241,52.37162635440,-126.74233987800,Stream,910-275583-052172-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-02500-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,3173,BCD,HStr,BCD+HStr
TAYLOR CREEK,,1019,52.97894177000,-128.50949460800,Stream,910-530529-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-538400-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51232,NC,HStr,NC+HStr
THORSEN CREEK,THORSEN CREEK,2242,52.36815654650,-126.70228624400,Stream,910-275583-103272-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-10000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,3133,BCD,HStr,BCD+HStr
THORWALD CREEK,THORWALD CREEK,963,52.31491286600,-127.15491521200,Stream,910-242971-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-258600-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,51742,NC,HStr,NC+HStr
TSAYTIS RIVER,TSAYTIS RIVER,1033,53.24219344820,-127.87523916100,Stream,910-609623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-618500-00000-00000-0000-0000-000-000-000-000-000-000,HECATE STRAIT-FJORDS,PKE-6,PKE,Current,50277,NC,HStr,NC+HStr
