SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
NAHWITTI RIVER,NAHWITTI RIVER,1101,50.85870705340,-128.00808296500,Stream,920-954598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-953700-00000-00000-0000-0000-000-000-000-000-000-000,NAHWITTI,SEL-12-02,SEL,Current,52520,EVI,SFj,EVI+SFj
NIMPKISH RIVER,NIMPKISH RIVER,1112,50.56666734900,-126.98202211700,Stream,920-824808-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-825900-00000-00000-0000-0000-000-000-000-000-000-000,NIMPKISH,SEL-12-03,SEL,Current,52625,EVI,SFj,EVI+SFj
NIMPKISH RIVER,NIMPKISH RIVER,1112,50.56666734900,-126.98202211700,Stream,920-824808-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-825900-00000-00000-0000-0000-000-000-000-000-000-000,NIMPKISH,SEL-12-03,SEL,Current,52626,EVI,SFj,EVI+SFj
QUATSE RIVER,QUATSE RIVER,1106,50.69990190310,-127.48013565100,Stream,920-895713-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,QUATSE,SEL-12-05,SEL,Current,52565,EVI,SFj,EVI+SFj
SHUSHARTIE RIVER,SHUSHARTIE RIVER,1102,50.84665256850,-127.86828007000,Stream,920-941384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-940400-00000-00000-0000-0000-000-000-000-000-000-000,SHUSHARTIE,SEL-12-07,SEL,Current,52530,EVI,SFj,EVI+SFj
MARBLE RIVER,MARBLE RIVER,1455,50.53374516810,-127.50955051600,Stream,930-862497-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-865200-00000-00000-0000-0000-000-000-000-000-000-000,ALICE,SEL-13-01,SEL,Current,39950,WVI,WQCI,WVI+WQCI
CANOE CREEK,CANOE CREEK,1432,50.23086003750,-127.75951989200,Stream,930-780304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-780600-00000-00000-0000-0000-000-000-000-000-000-000,CANOE CREEK,SEL-13-02,SEL,Current,39720,WVI,WQCI,WVI+WQCI
CECILIA CREEK,CECILIA CREEK,1342,49.42807324360,-126.21582037200,Stream,930-418588-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-422000-00000-00000-0000-0000-000-000-000-000-000-000,CECILIA,SEL-13-03,SEL,Current,41180,WVI,WVI,WVI+WVI
CHEEWHAT RIVER,CHEEWHAT RIVER,1241,48.66296673930,-124.81069224400,Stream,930-071731-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-070100-00000-00000-0000-0000-000-000-000-000-000-000,CHEEWAT,SEL-13-04,SEL,Current,40345,WVI,WVI,WVI+WVI
CLAYOQUOT RIVER,CLAYOQUOT RIVER,2487,49.18338132700,-125.53764715000,Stream,930-302211-132423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-13900-00000-0000-0000-000-000-000-000-000-000,CLAYOQUOT,SEL-13-05,SEL,Current,3210,WVI,WVI,WVI+WVI
CLAYOQUOT RIVER - UPPER,CLAYOQUOT RIVER,1311,49.20125800960,-125.51261894400,Stream Segment,930-302211-132423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-13900-00000-0000-0000-000-000-000-000-000-000,CLAYOQUOT,SEL-13-05,SEL,Current,52155,WVI,WVI,WVI+WVI
DESERTED CREEK,,1372,49.75542062720,-126.50992526800,Stream,930-545884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-548100-00000-00000-0000-0000-000-000-000-000-000-000,DESERTED,SEL-13-06,SEL,Current,41460,WVI,WVI,WVI+WVI
LENS CREEK,LENS CREEK,1237,48.58640700350,-124.25835703700,Stream,930-055749-238722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-053800-25200-00000-0000-0000-000-000-000-000-000-000,FAIRY,SEL-13-07,SEL,Current,40305,WVI,WVI,WVI+WVI
RENFREW CREEK,RENFREW CREEK,1234,48.58168716070,-124.34173660300,Stream,930-055749-116228-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-053800-12100-05400-0000-0000-000-000-000-000-000-000,FAIRY,SEL-13-07,SEL,Current,40275,WVI,WVI,WVI+WVI
SAN JUAN RIVER,SAN JUAN RIVER,1231,48.55997814030,-124.39878038400,Stream,930-055749-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-053800-00000-00000-0000-0000-000-000-000-000-000-000,FAIRY,SEL-13-07,SEL,Current,40245,WVI,WVI,WVI+WVI
HENDERSON LAKE,HENDERSON LAKE,1273,49.02833409700,-125.05115390600,Lake,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,HENDERSON,SEL-13-09,SEL,Current,40640,WVI,WVI,WVI+WVI
HESQUIAT LAKE CREEK,,1348,49.47403673790,-126.40249198600,Stream,930-458314-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-461400-00000-00000-0000-0000-000-000-000-000-000-000,HESQUIAT,SEL-13-10,SEL,Current,41240,WVI,WVI,WVI+WVI
HOBITON CREEK,HOBITON CREEK,1245,48.77494949340,-124.73703696300,Stream,930-073434-205913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-071700-20600-00000-0000-0000-000-000-000-000-000-000,HOBITON,SEL-13-11,SEL,Current,40380,WVI,WVI,WVI+WVI
JANSEN LAKE CREEK,,1421,50.11891865420,-127.29445094400,Stream,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,JANSEN,SEL-13-12,SEL,Current,39610,WVI,WVI,WVI+WVI
KANIM LAKE CREEK,,1346,49.39984682570,-126.34956071100,Stream,930-452731-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-455600-00000-00000-0000-0000-000-000-000-000-000-000,KANIM,SEL-13-13,SEL,Current,41220,WVI,WVI,WVI+WVI
ANGORA CREEK,,1314,49.09046448290,-125.51780096700,Stream,930-302211-308909-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-29000-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52180,WVI,WVI,WVI+WVI
CLAYOQUOT RIVER - LOWER,CLAYOQUOT RIVER,1310,49.18338132700,-125.53764715000,Stream Segment,930-302211-132423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-13900-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52145,WVI,WVI,WVI+WVI
COLD CREEK,,1312,49.18166088500,-125.53724826100,Stream,930-302211-132435-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-14000-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52165,WVI,WVI,WVI+WVI
KENNEDY LAKE FEEDER STREAMS,,7990617,49.12892669690,-125.43557376600,Stream,930-302211-399621-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-39000-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52090,WVI,WVI,WVI+WVI
KENNEDY RIVER - LOWER,KENNEDY RIVER,1306,49.13655188800,-125.66766950400,Stream Segment,930-302211-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-00000-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52110,WVI,WVI,WVI+WVI
KENNEDY RIVER - UPPER,KENNEDY RIVER,1305,49.12740279100,-125.43489613400,Stream Segment,930-302211-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-00000-00000-0000-0000-000-000-000-000-000-000,KENNEDY,SEL-13-14,SEL,Current,52100,WVI,WVI,WVI+WVI
MAGGIE RIVER,MAGGIE RIVER,1290,48.98495146740,-125.39348979000,Stream,930-227126-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-233800-00000-00000-0000-0000-000-000-000-000-000-000,MAGGIE,SEL-13-15,SEL,Current,39540,WVI,WVI,WVI+WVI
MEGIN RIVER,MEGIN RIVER,1341,49.43683072740,-126.08498371000,Stream,930-410014-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-413500-00000-00000-0000-0000-000-000-000-000-000-000,MEGIN,SEL-13-16,SEL,Current,41170,WVI,WVI,WVI+WVI
GOLD RIVER,GOLD RIVER,1358,49.68114957630,-126.11255448700,Stream,930-508366-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-00000-00000-0000-0000-000-000-000-000-000-000,MUCHALAT,SEL-13-17,SEL,Current,41340,WVI,WVI,WVI+WVI
MUCHALAT RIVER,MUCHALAT RIVER,1361,49.84250965100,-126.09351634300,Stream,930-508366-413291-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-42100-00000-0000-0000-000-000-000-000-000-000,MUCHALAT,SEL-13-17,SEL,Current,41360,WVI,WVI,WVI+WVI
OKTWANCH RIVER,OKTWANCH RIVER,1362,49.88088399320,-126.17725008500,Stream,930-508366-413291-308373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-42100-30700-0000-0000-000-000-000-000-000-000,MUCHALAT,SEL-13-17,SEL,Current,41365,WVI,WVI,WVI+WVI
MURIEL LAKE,MURIEL LAKE,1308,49.12404567880,-125.61475900400,Lake,930-302211-024981-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-02600-00000-0000-0000-000-000-000-000-000-000,MURIEL,SEL-13-18,SEL,Current,52130,WVI,WVI,WVI+WVI
MURIEL LAKE CREEK,,2488,49.12458205150,-125.65134422200,Stream,930-302211-024981-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-02600-00000-0000-0000-000-000-000-000-000-000,MURIEL,SEL-13-18,SEL,Current,81325094,WVI,WVI,WVI+WVI
MURIEL S1 CREEK,,2486,49.13070835630,-125.62035839700,Stream,930-302211-024981-523480-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-02600-46700-0000-0000-000-000-000-000-000-000,MURIEL,SEL-13-18,SEL,Current,44552,WVI,WVI,WVI+WVI
CAYCUSE RIVER,CAYCUSE RIVER,1246,48.79746198050,-124.68281289100,Stream,930-073434-258445-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-071700-25700-00000-0000-0000-000-000-000-000-000-000,NITINAT,SEL-13-19,SEL,Current,40390,WVI,WVI,WVI+WVI
NITINAT RIVER,NITINAT RIVER,1242,48.67076000790,-124.85188504100,Stream,930-073434-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-071700-00000-00000-0000-0000-000-000-000-000-000-000,NITINAT,SEL-13-19,SEL,Current,40355,WVI,WVI,WVI+WVI
MAHATTA CREEK,MAHATTA CREEK,1440,50.45792817930,-127.86525933100,Stream,930-822430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-823900-00000-00000-0000-0000-000-000-000-000-000-000,O'CONNELL,SEL-13-20,SEL,Current,39800,WVI,WQCI,WVI+WQCI
PARK RIVER,PARK RIVER,1402,49.88633390360,-126.98877888200,Stream,930-613579-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-615900-00000-00000-0000-0000-000-000-000-000-000-000,PARK RIVER,SEL-13-22,SEL,Current,41755,WVI,WVI,WVI+WVI
POWER RIVER,POWER RIVER,1428,50.17997736230,-127.47974258600,Stream,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,POWER,SEL-13-23,SEL,Current,39680,WVI,WVI,WVI+WVI
SPROAT LAKE,SPROAT LAKE,3444,49.28801086990,-124.91533473200,Lake,930-139262-982023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-137400-99100-00000-0000-0000-000-000-000-000-000-000,SPROAT,SEL-13-25,SEL,Current,3325,WVI,WVI,WVI+WVI
FISHERMAN RIVER,FISHERMAN RIVER,1491,50.76837795690,-128.34828299000,Stream,930-989942-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-992000-00000-00000-0000-0000-000-000-000-000-000-000,WILLIAM/BRINK,SEL-13-26,SEL,Current,42415,WVI,WQCI,WVI+WQCI
CANOE CREEK,CANOE CREEK,915,51.26001236240,-127.01555841300,Stream,910-020688-899048-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-025600-87300-00000-0000-0000-000-000-000-000-000-000,LONG,SEL-15-01,SEL,Current,49694,RSI,HStr,RSI+HStr
DOCEE RIVER,,914,51.23292088420,-127.33867675100,Stream,910-020688-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-025600-00000-00000-0000-0000-000-000-000-000-000-000,LONG,SEL-15-01,SEL,Current,49689,RSI,HStr,RSI+HStr
SMOKEHOUSE CREEK,SMOKEHOUSE CREEK,916,51.28806928810,-127.04746367400,Stream,910-020688-995259-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-025600-97500-00000-0000-0000-000-000-000-000-000-000,LONG,SEL-15-01,SEL,Current,49699,RSI,HStr,RSI+HStr
ASHLULM CREEK,ASHLULM CREEK,939,51.68864835790,-126.89922081800,Stream,910-118506-396333-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-39700-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51620,RSI,HStr,RSI+HStr
DALLERY CREEK,DALLERY CREEK,938,51.67342759330,-127.04329780900,Stream,910-118506-230455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-23700-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51615,RSI,HStr,RSI+HStr
INZIANA RIVER,INZIANA RIVER,944,51.83077734000,-126.68204299500,Stream,910-118506-969715-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-97500-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51645,RSI,HStr,RSI+HStr
MACHMELL RIVER,MACHMELL RIVER,940,51.65442206630,-126.69956105200,Stream,910-118506-595530-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-60200-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51625,RSI,HStr,RSI+HStr
NEECHANZ RIVER,NEECHANZ RIVER,941,51.64604863570,-126.68703260600,Stream,910-118506-595530-029258-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-60200-01500-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51630,RSI,HStr,RSI+HStr
OWIKENO LAKE,OWIKENO LAKE,936,51.68563764410,-127.16527613900,Lake,910-118506-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-00000-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51605,RSI,HStr,RSI+HStr
SHEEMAHANT RIVER,SHEEMAHANT RIVER,943,51.74014206630,-126.62212492500,Stream,910-118506-788425-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-79800-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51640,RSI,HStr,RSI+HStr
TZEO RIVER,TZEO RIVER,946,51.84423023020,-126.66751801300,Stream,910-118506-998262-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-99500-00000-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51655,RSI,HStr,RSI+HStr
WASHWASH RIVER,WASHWASH RIVER,945,51.85468046670,-126.66525903500,Stream,910-118506-998262-041556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-99500-03400-0000-0000-000-000-000-000-000-000,OWIKENO,SEL-15-02,SEL,Current,51650,RSI,HStr,RSI+HStr
AMBACK CREEK,AMBACK CREEK,937,51.69747536790,-127.04291350500,Stream,910-118506-218911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-22600-00000-0000-0000-000-000-000-000-000-000,OWIKENO-LATE TIMING,SEL-15-03,SEL,VREQ[Bin],51610,RSI,HStr,RSI+HStr
GENESEE CREEK,GENESEE CREEK,942,51.66532816230,-126.67051707400,Stream,910-118506-624591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-63100-00000-0000-0000-000-000-000-000-000-000,OWIKENO-LATE TIMING,SEL-15-03,SEL,VREQ[Bin],51635,RSI,HStr,RSI+HStr
WANNOCK RIVER,WANNOCK RIVER,935,51.67910750410,-127.25059225200,Stream,910-118506-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-128800-00000-00000-0000-0000-000-000-000-000-000-000,WANNOCK[OWIKENO],SEL-15-04,SEL,Current,50455,RSI,HStr,RSI+HStr
AIN RIVER,AIN RIVER,1563,53.73262857920,-132.42343560600,Stream,940-778658-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-768700-00000-00000-0000-0000-000-000-000-000-000-000,AIN/SKUNDALE/IAN,SEL-17-01,SEL,Current,40980,HG,NQCI,HG+NQCI
AWUN RIVER,AWUN RIVER,1567,53.65318332270,-132.52134808200,Stream,940-830166-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-818300-00000-00000-0000-0000-000-000-000-000-000-000,AWUN,SEL-17-02,SEL,Current,41000,HG,NQCI,HG+NQCI
FAIRFAX CREEK,FAIRFAX CREEK,1650,52.71762168050,-131.98155632400,Stream,950-694269-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-692400-00000-00000-0000-0000-000-000-000-000-000-000,FAIRFAX,SEL-17-03,SEL,Current,43135,HG,WQCI,HG+WQCI
JALUN RIVER,JALUN RIVER,1556,54.12777257620,-132.80263669200,Stream,940-636518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-620200-00000-00000-0000-0000-000-000-000-000-000-000,JALUN,SEL-17-04,SEL,Current,40945,HG,NQCI,HG+NQCI
MATHERS CREEK,MATHERS CREEK,1695,53.01751463050,-131.77645123800,Stream,955-651227-573426-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-38300-00000-0000-0000-000-000-000-000-000-000,MATHERS,SEL-17-06,SEL,Current,42025,HG,HStr,HG+HStr
